Player,Avg,Ret,Yds,KRet TD,20+,40+,Lng,FC,FUM
Ron Brown,40,1,40,0,1,1,40,0,0
Joe McIntosh,36,3,108,0,2,1,71,0,0
Barry Word,33.3,3,100,0,1,1,64,0,0
Ronnie Harmon,30,1,30,0,1,0,30,0,0
Cliff Hicks,29.8,4,119,0,3,1,53,0,0
Ricky Sanders,29.5,4,118,0,4,0,39,0,0
Leonard Harris,29,3,87,0,2,1,43,0,0
Sylvester Stamps,27.5,24,660,1,18,3,97,0,1
Ricky Porter,27.4,8,219,0,6,1,40,0,0
Elgin Davis,26.8,5,134,0,4,1,43,0,0
Dave Hollis,26.3,10,263,0,6,1,41,0,0
Harold Ricks,26,1,26,0,1,0,26,0,0
Shane Swanson,26,9,234,0,6,1,50,0,0
Joe Cribbs,25.2,13,327,1,9,1,92,0,0
Don Holmes,25,1,25,0,1,0,25,0,0
Dennis Gentry,24.8,25,621,1,18,1,88,0,1
Dalton Hilliard,24.8,10,248,0,5,1,74,0,0
Boris Byrd,24.8,4,99,0,3,0,34,0,0
Jo-Jo Townsell,24.7,11,272,0,3,3,60,0,0
Pete Roth,24.5,2,49,0,2,0,26,0,0
Sebron Spivey,24.5,2,49,0,2,0,29,0,0
Charles White,24.3,3,73,0,3,0,26,0,0
Paul Palmer,24.3,38,923,2,21,3,95,0,1
Kevin Wyatt,24.2,5,121,0,4,0,29,0,1
Rick Calhoun,24.1,9,217,0,3,2,50,0,0
Glen Kozlowski,24,3,72,0,2,0,31,0,0
Brant Bengen,23.5,2,47,0,1,0,36,0,0
Darrin Nelson,23.4,7,164,0,4,1,42,0,0
Martin Sartin,23.4,5,117,0,3,0,28,0,0
Earl Beecham,23.3,3,70,0,2,0,30,0,0
Keyvan Jenkins,23,2,46,0,2,0,25,0,0
Dana McLemore,23,1,23,0,1,0,23,0,0
Gary Moss,23,1,23,0,1,0,23,0,0
Glen Young,22.9,18,412,0,12,1,44,0,0
Alonzo Williams,22.8,5,114,0,3,1,47,0,0
Albert Bentley,22.7,22,500,0,16,2,45,0,1
Solomon Miller,22.7,3,68,0,3,0,25,0,0
Herkie Walls,22.7,6,136,0,2,0,39,0,0
Lee Rouson,22.6,22,497,0,13,2,49,0,2
Kenny Daniel,22.5,10,225,0,8,0,29,0,2
Tracy Martin,22.5,8,180,0,4,1,47,0,0
Gary Lee,22.5,32,719,0,22,1,50,0,1
Neal Guggemos,22.4,36,808,0,21,2,42,0,4
Vai Sikahema,22.4,34,761,0,18,3,50,0,0
Rod Woodson,22.3,13,290,0,10,0,36,0,1
Kelvin Edwards,22.1,7,155,0,4,0,32,0,0
Clayton Beauford,22,1,22,0,1,0,22,0,0
Carl Bland,22,2,44,0,2,0,22,0,0
Lorenzo Lynch,22,3,66,0,1,0,37,0,0
Ronald Scott,22,1,22,0,1,0,22,0,0
Darryl Clack,21.9,29,635,0,19,1,48,0,1
Kevin Bowman,21.9,7,153,0,5,0,32,0,0
Vance Mueller,21.8,27,588,0,18,1,46,0,1
Jamie Holland,21.6,19,410,0,12,1,46,0,0
Robb Riddick,21.6,7,151,0,5,0,31,0,0
Ken Bell,21.5,15,323,0,8,1,42,0,2
Ron Brown,21.5,27,581,1,12,2,95,0,2
Brent Fullwood,21.2,24,510,0,11,1,46,0,0
Mel Gray,21.2,30,636,0,17,1,43,0,2
Del Rodgers,21.1,17,358,0,7,2,50,0,1
James Brooks,21,2,42,0,1,0,23,0,0
Steve Griffin,21,1,21,0,1,0,21,0,0
Thomas Henley,21,1,21,0,1,0,21,0,0
Jimmy Smith,21,2,42,0,2,0,22,0,0
Willie Turral,21,1,21,0,1,0,21,0,0
Larry Emery,21,21,440,0,10,1,66,0,0
Danny Bradley,20.9,9,188,0,5,0,27,0,0
Bobby Joe Edmonds,20.9,27,564,0,12,1,43,0,0
Lionel James,20.5,2,41,0,2,0,21,0,0
Dana Wright,20.5,13,266,0,8,0,30,0,0
Stefon Adams,20.3,3,61,0,1,0,25,0,0
Clarence Verdin,20.3,12,244,0,6,0,38,0,0
Dwight Stone,20.3,28,568,0,16,0,34,0,0
Harry Sydney,20.2,12,243,0,8,0,30,0,0
Cris Carter,20.1,12,241,0,5,0,33,0,0
Reggie Brown,20,1,20,0,1,0,20,0,0
Charles Coleman,20,1,20,0,1,0,20,0,0
Boyce Green,20,1,20,0,1,0,20,0,0
Lance Harkey,20,1,20,0,1,0,20,0,0
Vance Johnson,20,7,140,0,4,0,34,0,0
Derrick Shepard,20,1,20,0,1,0,20,0,0
Ted Wilson,20,1,20,0,1,0,20,0,0
Butch Woolfolk,19.9,11,219,0,3,2,44,0,0
Irving Fryar,19.8,6,119,0,2,0,31,0,0
Bobby Humphery,19.8,18,357,0,7,2,47,0,1
Herman Hunter,19.8,4,79,0,3,0,28,0,0
Kelvin Martin,19.8,12,237,0,5,0,38,0,1
Casey Tiumalu,19.8,8,158,0,5,0,25,0,0
Gary Anderson,19.7,22,433,0,13,0,31,0,2
Scott Schwedes,19.7,9,177,0,4,0,34,0,2
Bobby Futrell,19.6,31,609,0,13,2,40,0,1
Curtis Duncan,19.5,28,546,0,11,1,62,0,0
Gene Lang,19.5,4,78,0,2,0,25,0,0
Ricky Nattiel,19.5,4,78,0,2,0,25,0,0
Mark Robinson,19.4,5,97,0,2,0,25,0,0
Stephen Starring,19.4,23,445,0,8,1,43,0,0
Barney Bussey,19.3,21,406,0,12,0,34,0,1
Lupe Sanchez,19.3,6,116,0,3,0,27,0,1
Tim Tyrrell,19.3,6,116,0,3,0,30,0,0
Derrick McAdoo,19.3,23,444,0,13,0,30,0,1
Keith Griffin,19.1,25,478,0,11,1,54,0,1
Laron Brown,19,3,57,0,2,0,28,0,0
Kevin Glover,19,1,19,0,0,0,19,0,0
Lorenzo Hampton,19,16,304,0,8,0,32,0,1
Mark Ingram,19,6,114,0,3,0,25,0,0
Bruce Jones,19,2,38,0,1,0,22,0,0
Greg Richardson,19,4,76,0,1,0,24,0,1
Dan Saleaumua,19,3,57,0,1,0,21,0,0
George Wonsley,19,1,19,0,0,0,19,0,0
Allen Pinkett,18.9,17,322,0,7,0,30,0,1
David Adams,18.8,6,113,0,4,0,27,0,2
Michael Harper,18.8,4,75,0,2,0,22,0,0
Terry Wright,18.7,10,187,0,4,0,27,0,0
George Farmer,18.7,3,56,0,1,0,23,0,0
Gerald McNeil,18.6,11,205,0,3,0,33,0,0
Garcia Lane,18.5,2,37,0,1,0,21,0,0
Tom Rathman,18.5,2,37,0,1,0,21,0,0
Mickey Sutton,18.5,2,37,0,0,0,19,0,0
George Adams,18.4,9,166,0,3,0,27,0,0
Troy Stradford,18.4,14,258,0,6,0,32,0,1
Chris Woods,18.3,3,55,0,1,0,22,0,0
Tim Jessie,18.2,4,73,0,1,0,24,0,0
Carl Monroe,18.2,5,91,0,2,0,24,0,1
Robert Lavette,18.2,6,109,0,1,0,22,0,0
Todd Bell,18,1,18,0,0,0,18,0,0
Spark Clark,18,1,18,0,0,0,18,0,0
Darrell Colbert,18,1,18,0,0,0,18,0,0
Tony Collins,18,1,18,0,0,0,18,0,1
David Croudip,18,1,18,0,0,0,18,0,0
Kenny Flowers,18,4,72,0,1,0,20,0,0
Derrick Harden,18,4,72,0,2,0,20,0,1
Darryl Oliver,18,5,90,0,1,0,28,0,0
Joey Walters,18,1,18,0,0,0,18,0,0
Steve Tasker,17.9,11,197,0,4,0,39,0,2
Ivory Curry,17.7,3,53,0,1,0,20,0,0
Junior Tautalatasi,17.7,3,53,0,1,0,32,0,0
Marc Brown,17.5,2,35,0,0,0,18,0,0
Alvin Hall,17.5,6,105,0,2,0,25,0,1
James Noble,17.5,2,35,0,0,0,18,0,1
Jimmy Norris,17.5,4,70,0,2,0,29,0,0
Thomas Sanders,17.4,20,349,0,8,1,42,0,1
Lee Morris,17.3,6,104,0,1,0,28,0,0
Thad McFadden,17.3,7,121,0,3,0,26,0,0
Evan Cooper,17.2,5,86,0,2,0,24,0,0
Willie Drewrey,17,8,136,0,2,0,27,0,0
Rocky Klever,17,5,85,0,2,0,29,0,0
Eric Lane,17,2,34,0,1,0,22,0,0
Mike Martin,17,3,51,0,1,0,20,0,0
Larry Moriarty,17,6,102,0,2,0,24,0,0
Anthony Mosley,17,1,17,0,0,0,17,0,0
Lawrence White,17,1,17,0,0,0,17,0,0
Adrian Wright,17,1,17,0,0,0,17,0,0
Rufus Bess,16.9,10,169,0,2,0,33,0,3
Jeff Smith,16.8,5,84,0,2,0,21,0,0
Randall Morris,16.6,9,149,0,1,0,20,0,0
Kevin Clark,16.5,2,33,0,1,0,25,0,0
Major Everett,16.5,2,33,0,0,0,18,0,0
Kelley Johnson,16.3,6,98,0,2,0,28,0,0
Robert Parker,16.3,3,49,0,1,0,25,0,0
Tim McGee,16.1,15,242,0,3,0,24,0,0
Bobby Morse,16.1,24,386,0,9,0,28,0,0
Mark Bavaro,16,1,16,0,0,0,16,0,0
Stacey Driver,16,1,16,0,0,0,16,0,0
Charles Gladman,16,1,16,0,0,0,16,0,0
Steve Griffin,16,1,16,0,0,0,16,0,0
Stanford Jennings,16,2,32,0,0,0,18,0,0
Chuck McSwain,16,2,32,0,1,0,24,0,0
Mike Mularkey,16,1,16,0,0,0,16,0,0
Patrick Scott,16,2,32,0,1,0,23,0,0
Wayne Wilson,16,2,32,0,0,0,18,0,0
Jimmy Teal,15.8,6,95,0,2,0,23,0,0
John Settle,15.8,10,158,0,4,0,22,0,1
Dokie Williams,15.8,14,221,0,5,0,27,0,0
Mike Prior,15.7,3,47,0,1,0,22,0,0
Kurt Sohn,15.7,3,47,0,0,0,18,0,0
Walter Stanley,15.7,3,47,0,2,0,29,0,0
Robert DiRico,15.5,2,31,0,1,0,25,0,1
Michael LeBlanc,15.5,2,31,0,1,0,24,0,0
Terry Orr,15.5,4,62,0,0,0,19,0,0
Keith Tinsley,15.5,2,31,0,0,0,18,0,0
Lionel Vital,15.5,2,31,0,0,0,18,0,0
Jeff Womack,15.4,5,77,0,1,0,20,0,0
Eddie Hunter,15.4,8,123,0,2,0,27,0,1
Dwight Beverly,15.3,3,46,0,1,0,21,0,0
Reggie Branch,15.2,4,61,0,0,0,19,0,0
Reggie Dupard,15.2,4,61,0,1,0,21,0,0
Steve Bartalo,15,1,15,0,0,0,15,0,0
Ken Brown,15,3,45,0,1,0,20,0,0
Richard Brown,15,1,15,0,0,0,15,0,0
Ira Hillary,15,1,15,0,0,0,15,0,0
Norman Jefferson,15,2,30,0,0,0,18,0,2
Eric Martin,15,1,15,0,0,0,15,0,0
Reggie Smith,15,4,60,0,1,0,20,0,0
Jamie Mueller,14.8,5,74,0,1,0,20,0,1
Kelly Cook,14.7,10,147,0,4,0,38,0,0
Curt Pardridge,14.5,2,29,0,0,0,16,0,0
Alan Reid,14.5,4,58,0,0,0,19,0,0
Allen Rice,14.5,2,29,0,0,0,18,1,0
Herman Fontenot,14.4,9,130,0,1,0,24,0,0
Bob Perryman,14.3,3,43,0,0,0,16,0,0
Bruce Hansen,14,1,14,0,0,0,14,0,0
Buford Jordan,14,2,28,0,0,0,16,0,0
Ken Knapczyk,14,1,14,0,0,0,14,0,0
Scott Radecic,14,1,14,0,0,0,14,0,0
Tag Rome,14,2,28,0,0,0,17,0,0
Rick Badanjek,13.5,2,27,0,0,0,16,0,0
Karl Bernard,13.5,4,54,0,2,0,32,0,2
Michael Adams,13,4,52,0,1,0,20,0,1
Rod Bernstine,13,1,13,0,0,0,13,0,0
Cedrick Brown,13,1,13,0,0,0,13,0,0
Jerry Butler,13,1,13,0,0,0,13,0,0
Eric Dorsey,13,1,13,0,0,0,13,0,0
Jitter Fields,13,1,13,0,0,0,13,0,0
Billy Griggs,13,1,13,0,0,0,13,0,0
Carl Hilton,13,1,13,0,0,0,13,0,0
Merril Hoge,13,1,13,0,0,0,13,0,0
Mike Siano,13,1,13,0,0,0,13,0,0
Scott Urch,13,1,13,0,0,0,13,0,0
Ira Valentine,13,1,13,0,0,0,13,0,0
Mike Varajon,13,1,13,0,0,0,13,0,0
John Armstrong,12.5,2,25,0,0,0,18,0,1
Bruce Hardy,12.4,5,62,0,0,0,18,0,0
Broderick Sargent,12.3,3,37,0,1,0,27,0,1
Ron Foster,12,1,12,0,0,0,12,0,0
Robert Jenkins,12,1,12,0,0,0,12,0,0
Kenny Johnson,12,2,24,0,0,0,18,0,0
Jerry Ball,11.5,2,23,0,1,0,20,0,0
D.J. Dozier,11.5,2,23,0,0,0,13,0,0
Stan Brock,11,1,11,0,0,0,11,0,0
Arthur Cox,11,1,11,0,0,0,11,0,1
Mack Cummings,11,1,11,0,0,0,11,0,0
Rickey Isom,11,1,11,0,0,0,11,0,0
Eric Kattus,11,2,22,0,0,0,13,0,0
Ken Lacy,11,4,44,0,1,0,20,0,0
Frankie Neal,11,4,44,0,0,0,18,0,0
Timmy Newsome,11,2,22,0,0,0,12,0,0
Bruce Scholtz,11,1,11,0,0,0,11,0,0
Dan Sharp,11,1,11,0,0,0,11,0,0
Curtland Thomas,11,1,11,0,0,0,11,0,0
Terrence Flagler,10.3,3,31,0,0,0,16,0,1
Marc Logan,10.3,3,31,0,0,0,16,0,0
Mike McDonald,10.3,3,31,0,0,0,15,0,0
Earl Ferrell,10,1,10,0,0,0,10,0,0
Eldridge Milton,10,1,10,0,0,0,10,0,0
Eric Smith,10,1,10,0,0,0,10,0,1
Mike Guman,9,2,18,0,0,0,12,0,0
Greg Meehan,9,1,9,0,0,0,9,0,0
Matt Suhey,9,1,9,0,0,0,9,0,0
Curtis Adams,8,4,32,0,0,0,11,0,0
Mel Anderson,8,1,8,0,0,0,8,0,0
Paul Ott Carruth,8,1,8,0,0,0,8,0,0
Henry Ellard,8,1,8,0,0,0,8,0,0
Michael Haddix,8,2,16,0,0,0,9,0,0
Bruce Hill,8,1,8,0,0,0,8,0,1
Reggie Langhorne,8,1,8,0,0,0,8,0,0
Phil McConkey,8,1,8,0,0,0,8,0,0
Mike Ulmer,8,1,8,0,0,0,8,0,0
Alvin Powell,7.7,3,23,0,0,0,14,0,1
Michael Williams,7.5,2,15,0,0,0,15,0,0
Thornton Chandler,7,1,7,0,0,0,7,0,0
Tim Manoa,7,2,14,0,0,0,13,0,1
Dan Johnson,6.5,2,13,0,0,0,10,0,1
David Alexander,6,1,6,0,0,0,6,0,0
David Grayson,6,1,6,0,0,0,6,0,0
Butch Rolle,6,1,6,0,0,0,6,0,0
Rich Borresen,5,1,5,0,0,0,5,0,0
Bobby Howard,5,1,5,0,0,0,5,0,0
Randy Kirk,5,3,15,0,0,0,10,0,1
Ralph Britt,4.5,2,9,0,0,0,5,0,1
Jim Ryan,4.5,2,9,0,0,0,9,0,1
Rogers Alexander,4,1,4,0,0,0,4,0,0
Nuu Faaola,4,1,4,0,0,0,4,0,0
Sam Harrell,4,1,4,0,0,0,4,0,0
Jim Perryman,4,1,4,0,0,0,4,0,0
Mike Clemons,3,1,3,0,0,0,3,0,1
Marion Barber,2.5,2,5,0,0,0,5,0,0
Earnest Byner,2,1,2,0,0,0,2,0,0
Aaron Pearson,2,2,4,0,0,0,4,0,2
Ken Zachary,2,1,2,0,0,0,2,0,0
Tony Burse,1,1,1,0,0,0,1,0,1
Clayton Weishuhn,1,1,1,0,0,0,1,0,0
Mark Carrier,0,1,0,0,0,0,0,0,0
Bill Cherry,0,1,0,0,0,0,0,0,0
Topper Clemons,0,1,0,0,0,0,0,0,0
John Davis,0,1,0,0,0,0,0,0,1
David Fulcher,0,1,0,0,0,0,0,0,0
William Fuller,0,1,0,0,0,0,0,0,0
Cornell Gowdy,0,1,0,0,0,0,0,0,0
Curtis Green,0,1,0,0,0,0,0,0,1
Daniel Hunter,0,1,0,0,0,0,0,0,1
David Lewis,0,1,0,0,0,0,0,0,0
Larry Mason,0,1,0,0,0,0,0,0,0
Matt Millen,0,1,0,0,0,0,0,0,1
Avon Riley,0,1,0,0,0,0,0,0,1
John Sterling,0,1,0,0,0,0,0,0,1
Spencer Tillman,0,1,0,0,0,0,0,0,1
Kevin Walker,0,1,0,0,0,0,0,0,0
Ronnie Washington,0,1,0,0,0,0,0,0,0
